ID,Budget_y,Genre ID,Genre Name,IMDB ID,Production Company ID,Production Company Name,Release Date,Revenue_y,Runtime,Title_y,MPAA,Running Time,Genres,Title_x,imdb_ids,Domestic Distributor,Domestic Opening,Earliest Release Date,Budget_x,domestic_revenue,international_revenue,worldwide_revenue,Release Year,Merged Budget,Merged Revenue
74505,1000000,"[27, 53]","['Horror', 'Thriller']",tt1707392,"[15160, 122971]","['Haxan Films', 'Amber Entertainment']",9/14/11,0,100,Lovely Molly,R,1 hr 40 min,Drama Horror,Lovely Molly (2011),tt1707392,Image Entertainment,12555,"May 18, 2012 (Domestic)",0,18464,619810,638274,2011,1000000,18464
77880,0,[99],['Documentary'],tt1708537,"[8059, 8060]","['Kinosmith', 'Mountainside Films']",9/9/11,0,89,The Whale,,1 hr 25 min,Documentary,The Whale (2011),tt1708537,Paladin,4835,"September 9, 2011 (Domestic)",0,81881,33889,115770,2011,100000,81881
92493,5000000,"[80, 18]","['Crime', 'Drama']",tt1709654,[307],['IFC Films'],9/10/11,0,105,Edwin Boyd: Citizen Gangster,,1 hr 45 min,Crime Drama,Citizen Gangster (2011),tt1709654,IFC Films,625,"April 27, 2012 (Domestic)",0,625,625,,2011,5000000,625
63574,0,"[35, 10402]","['Comedy', 'Music']",tt1710396,"[3396, 1088, 78958, 78959]","['O.N.C. Entertainment', 'Alcon Entertainment', 'Farrell Paura Productions', 'Gospel Truth Pictures']",1/13/12,0,117,Joyful Noise,PG-13,1 hr 58 min,Comedy Drama Music,Joyful Noise (2012),tt1710396,Warner Bros.,11225190,"January 13, 2012 (Domestic)",0,30932113,226000,31158113,2012,100000,30932113
100529,0,[35],['Comedy'],tt1710417,"[4205, 43]","['Groundswell Productions', 'Fox Searchlight Pictures']",4/24/12,252603,87,Lola Versus,R,1 hr 27 min,Comedy,Lola Versus (2012),tt1710417,Fox Searchlight,31815,"June 8, 2012 (Domestic)",0,252603,203151,455754,2012,100000,252603
89260,0,[80],['Crime'],tt1711458,[21440],['Fatal Black'],3/9/12,0,90,Hard Boiled Sweets,,1 hr 24 min,Crime Thriller,Hard Boiled Sweets (2012),tt1711458,,,"March 9, 2012 (United Kingdom)",0,6462,6462,,2012,100000,6462
51248,0,"[27, 53]","['Horror', 'Thriller']",tt1712159,"[50491, 9968, 7660, 7662]","['Capacity Pictures', 'Black Flag', 'Canonigo Films', 'Epic Pictures Group']",11/11/11,6963872,90,40858,PG-13,1 hr 30 min,Horror Mystery Thriller,11-11-11 (2011),tt1712159,Rocket Releasing,32771,"November 3, 2011 (Argentina)",0,32771,6931101,6963872,2011,100000,32771
94348,45000000,"[28, 53, 80, 9648]","['Action', 'Thriller', 'Crime', 'Mystery']",tt1712170,[491],['Summit Entertainment'],10/18/12,30353232,101,Alex Cross,PG-13,1 hr 41 min,Action Crime Mystery Thriller,Alex Cross (2012),tt1712170,Lions Gate Films,11396768,"October 17, 2012 (Philippines)",35000000,25888412,8730455,34618867,2012,35000000,25888412
70386,0,"[14, 27, 53, 10752]","['Fantasy', 'Horror', 'Thriller', 'War']",tt1712578,"[45979, 294, 13160]","['Chameleon Pictures', 'New Zealand Film Commission', 'Severe Features']",7/8/11,0,83,The Devil's Rock,,1 hr 23 min,Horror,The Devil's Rock (2011),tt1712578,,,"September 22, 2011 (New Zealand)",0,20823,20823,,2011,100000,20823
123105,0,"[27, 878, 53]","['Horror', 'Science Fiction', 'Thriller']",tt1713476,"[11407, 10936, 7625, 3172, 21742, 21223]","['Baltimore Pictures', 'Hydraulx', 'Automatik Entertainment', 'Blumhouse Productions', 'Haunted Movies', 'Solana Films']",9/13/12,30668,84,The Bay,R,1 hr 24 min,Horror Sci-Fi Thriller,The Bay (2012),tt1713476,Roadside Attractions,19747,"November 2, 2012 (Domestic)",0,30668,1550584,1581252,2012,100000,30668
71668,5000000,"[27, 53, 35]","['Horror', 'Thriller', 'Comedy']",tt1714203,"[7405, 11761, 18524]","['Dimension Films', 'Mark Canton Productions', 'Intellectual Properties Worldwide']",5/11/12,8493728,83,Piranha 3DD,R,1 hr 23 min,Comedy Horror Sci-Fi Thriller,Piranha 3DD (2012),tt1714203,Dimension Films,182237,"May 11, 2012 (United Kingdom)",0,376512,8142122,8518634,2012,5000000,376512
65599,0,"[18, 27]","['Drama', 'Horror']",tt1714208,[5574],['Modernciné'],10/14/11,0,102,The Woman,R,1 hr 41 min,Drama Horror Thriller,The Woman (2011),tt1714208,,,"September 30, 2011 (United Kingdom)",0,1449,1449,,2011,100000,1449
79777,10000000,"[18, 10749, 10752]","['Drama', 'Romance', 'War']",tt1714209,"[7263, 3281, 181992]","['FilmDistrict', 'GK Films', 'Mandate International']",12/22/11,303877,127,In the Land of Blood and Honey,R,2 hr 7 min,Drama Romance War,In the Land of Blood and Honey (2011),tt1714209,FilmDistrict,18854,"December 23, 2011 (Domestic)",0,303877,899822,1203699,2011,10000000,303877
79120,120000,"[18, 10749]","['Drama', 'Romance']",tt1714210,"[10441, 1917, 10442, 10443]","['The Bureau', 'EM Media', 'Glendale Picture Company', 'Synchronicity Films']",10/23/11,484592,96,Weekend,,1 hr 37 min,Drama Romance,Weekend (2011),tt1714210,IFC Films,27245,"September 23, 2011 (Domestic)",0,484592,707411,1192003,2011,120000,484592
121598,0,[18],['Drama'],tt1714866,"[89772, 7295, 11752]","['Hamilton-Mehta Productions', 'Relativity Media', 'Number 9 Films']",8/31/12,1244000,148,Midnight's Children,,2 hr 26 min,Drama,Midnight's Children (2012),tt1714866,Paladin/108 Media,12200,"December 26, 2012 (United Kingdom)",0,190022,1053958,1243980,2012,100000,190022
58547,0,"[35, 18]","['Comedy', 'Drama']",tt1715873,"[5860, 12292, 27050, 34035, 34981]","['Anchor Bay Films', 'Temple Hill Entertainment', 'Boss Media', '33andOut Productions', 'Iron Horse Entertainment']",9/14/12,203373,100,10 Years,PG-13,1 hr 50 min,Comedy Drama Romance,10 Years (2011),tt1715873,Anchor Bay Films,22707,"September 14, 2012 (Domestic)",0,203373,82611,285984,2012,100000,203373
69798,4478250,[35],['Comedy'],tt1716772,"[6705, 191787, 7437]","['Film4 Productions', 'Young Bwark Productions', 'IM Global']",8/19/11,88823111,97,The Inbetweeners Movie,R,1 hr 37 min,Comedy,The Inbetweeners (2011),tt1716772,Wrekin Hill Entertainment,36000,"August 19, 2011 (United Kingdom)",0,36000,88787111,88823111,2011,4478250,36000
98548,16000000,[18],['Drama'],tt1716777,"[9195, 7]","['Touchstone Pictures', 'DreamWorks Pictures']",6/29/12,12434778,114,People Like Us,PG-13,1 hr 54 min,Comedy Drama,People Like Us (2012),tt1716777,Walt Disney Studios Motion Pictures,4255423,"June 29, 2012 (Domestic)",16000000,12434778,124153,12558931,2012,16000000,12434778
130802,0,"[27, 9648]","['Horror', 'Mystery']",tt1718714,[10393],['Vertigo Films'],8/29/11,357,82,A Night in the Woods,,1 hr 22 min,Horror Mystery,A Night in the Woods (2011),tt1718714,,,"September 7, 2012 (United Kingdom)",0,357,357,,2011,100000,357
85373,0,"[10402, 10749, 18]","['Music', 'Romance', 'Drama']",tt1718903,"[288, 10393, 22923, 725, 188369, 10400]","['BBC Film', 'Vertigo Films', 'Square One Entertainment', 'Film 1', 'StreetDance 2 SPA', 'Eagle Pictures']",3/30/12,0,85,StreetDance 2,,1 hr 25 min,Drama Music Romance,StreetDance 2 (2012),tt1718903,,,"May 19, 2010 (EMEA)",0,68599686,68599686,,2012,100000,68599686
115166,0,"[99, 80]","['Documentary', 'Crime']",tt1719030,"[9986, 10943]","['Thoughtful Robot Productions', 'ITVS']",4/6/11,0,96,Give Up Tomorrow,,1 hr 35 min,Crime Documentary Mystery Thriller,Give Up Tomorrow (2011),tt1719030,,,"June 15, 2012 (Spain)",0,280,280,,2011,100000,280
60422,4000000,"[35, 18]","['Comedy', 'Drama']",tt1719071,"[8872, 551, 6626, 51235, 17094, 112628, 100150, 11078, 11711]","['Filmula', 'Mandalay Pictures', 'Voltage Pictures', 'Taggart Productions', 'Princess Pictures', 'Red Rover Films', 'Prop Blast Films', 'Cineric', 'New Mexico Media Partners']",11/18/11,355688,119,Another Happy Day,R,1 hr 59 min,Comedy Drama,Another Happy Day (2011),tt1719071,Phase 4 Films,8464,"November 18, 2011 (Domestic)",0,8464,651473,659937,2011,4000000,8464
73661,0,[53],['Thriller'],tt1720172,[],[],9/30/11,0,85,Munger Road,PG-13,1 hr 26 min,Horror Mystery Thriller,Munger Road (2011),tt1720172,Freestyle Releasing,36605,"September 30, 2011 (Domestic)",0,266689,266689,,2011,100000,266689
83860,1000000,[18],['Drama'],tt1720182,"[44632, 3291]","['Gravitas Ventures', 'Provident Films']",10/30/11,5396618,107,October Baby,PG-13,1 hr 47 min,Drama,October Baby (2011),tt1720182,Five & Two Pictures,102096,"October 28, 2011 (Domestic)",0,5357328,39290,5396618,2011,1000000,5357328
80038,0,"[35, 10749]","['Comedy', 'Romance']",tt1720616,"[6404, 19177, 102660]","['Locomotive', 'Red Granite Pictures', 'Points West Pictures']",3/9/12,12186625,100,Friends with Kids,R,1 hr 47 min,Comedy Drama Romance,Friends with Kids (2011),tt1720616,Roadside Attractions,2019083,"March 9, 2012 (Domestic)",0,7251073,5790181,13041254,2012,100000,7251073
82914,1000000,[99],['Documentary'],tt1721677,[25843],['Media X International'],9/20/11,0,110,Fastest,,1 hr 51 min,Action Documentary Sport,Fastest (2011),tt1721677,,,"September 23, 2011 (United Kingdom)",0,35963,35963,,2011,1000000,35963
91352,0,"[99, 10402]","['Documentary', 'Music']",tt1722476,[10148],['Elkcreek Cinema'],7/13/12,0,89,The Swell Season,,1 hr 31 min,Documentary Music Romance,The Swell Season (2011),tt1722476,,,"July 13, 2012 (Spain)",0,6842,6842,,2012,100000,6842
101235,700000,"[18, 9648]","['Drama', 'Mystery']",tt1722590,"[127155, 109949]","['Panoramic Film', 'Due P.T. Cinematografica S.r.l.']",7/8/11,0,85,L'erede,,1 hr 25 min,Drama,L'erede - The Heir (2010),tt1722590,,,"July 6, 2011 (Italy)",0,19691,19691,,2011,700000,19691
82743,0,"[35, 27]","['Comedy', 'Horror']",tt1723124,"[20314, 20315]","['New Flesh Films', 'Split Second Films']",9/30/11,0,90,Inbred,R,1 hr 38 min,Comedy Horror,Inbred (2011),tt1723124,,,"September 21, 2012 (United Kingdom)",0,24,24,,2011,100000,24
90873,0,"[99, 10402]","['Documentary', 'Music']",tt1723126,[4274],['9.14 Pictures'],4/29/11,0,91,Last Days Here,,1 hr 31 min,Documentary Music,Last Days Here (2011),tt1723126,IFC Films,2671,"March 2, 2012 (Domestic)",0,7643,7643,,2011,100000,7643
154781,0,[18],['Drama'],tt1723635,[179563],['Comunidad Ad-volution'],4/29/11,0,86,The Magic of Hope,,1 hr 25 min,Drama,The Magic of Hope (2011),tt1723635,,,"April 29, 2011 (Spain)",0,21158,21158,,2011,100000,21158
76025,6500000,[18],['Drama'],tt1723811,"[2395, 7217, 9987, 2514, 6705, 2452]","['HanWay Films', 'See-Saw Films', 'Lipsync Productions', 'Alliance Films', 'Film4 Productions', 'UK Film Council']",10/2/11,3909002,102,Shame,NC-17,1 hr 41 min,Drama,Shame (2011),tt1723811,Fox Searchlight,361000,"December 2, 2011 (Domestic)",0,3909002,15214765,19123767,2011,6500000,3909002
323922,0,[99],['Documentary'],tt1725109,[],[],3/23/11,0,82,Sharkwise,,1 hr 22 min,Adventure Biography Documentary,Sharkwise (2010),tt1725109,,,"March 23, 2011 (Belgium)",0,3582,3582,,2011,100000,3582
91070,930000,[35],['Comedy'],tt1726589,"[47330, 78015]","['Dot Dot Dot Productions', 'Stardust Pictures']",6/18/11,30905,100,L!fe Happens,R,1 hr 41 min,Comedy,Life Happens (2011),tt1726589,Rogers & Cowan/PMK,20186,"April 13, 2012 (Domestic)",0,30905,17136,48041,2011,930000,30905
73567,10000000,"[80, 35, 53]","['Crime', 'Comedy', 'Thriller']",tt1726669,"[21817, 37833, 9015, 6626]","['ANA Media', 'Picture Perfect (I)', 'Worldview Entertainment', 'Voltage Pictures']",9/10/11,4633668,102,Killer Joe,R,1 hr 42 min,Crime Drama Thriller,Killer Joe (2011),tt1726669,LD Entertainment,37900,"June 29, 2012 (United Kingdom)",0,1987762,2645906,4633668,2011,10000000,1987762
86274,0,"[10402, 35]","['Music', 'Comedy']",tt1727300,[],[],10/25/11,0,110,Hunky Dory,,1 hr 50 min,Comedy Drama Music,Hunky Dory (2011),tt1727300,Variance Films,7443,"March 2, 2012 (United Kingdom)",0,20296,119357,139653,2011,100000,20296
80753,1300000,[99],['Documentary'],tt1727491,[],[],1/21/11,0,0,"Connected: An Autoblogography About Love, Death & Technology",PG,1 hr 22 min,Documentary,"Connected: An Autoblogography About Love, Death & Technology (2011)",tt1727491,Paladin,13301,"September 16, 2011 (Domestic)",0,46782,46782,,2011,1300000,46782
89481,1750000,[35],['Comedy'],tt1727506,[],[],11/18/11,0,109,How to Stop Being a Loser,,1 hr 49 min,Comedy,How to Stop Being a Loser (2011),tt1727506,,,"November 18, 2011 (United Kingdom)",0,4556,4556,,2011,1750000,4556
75657,3,"[80, 28]","['Crime', 'Action']",tt1727816,[],[],6/3/11,0,110,Screwed,,1 hr 50 min,Crime Drama,Screwed (2011),tt1727816,,,"June 3, 2011 (United Kingdom)",0,34904,34904,,2011,100000,34904
89325,0,"[18, 10749]","['Drama', 'Romance']",tt1730687,"[13040, 53303]","['Kasdan Pictures', 'Werc Werk Works']",4/20/12,1157257,103,Darling Companion,PG-13,1 hr 43 min,Comedy Drama Romance,Darling Companion (2012),tt1730687,Sony Pictures Classics,39962,"April 20, 2012 (Domestic)",0,793815,363442,1157257,2012,100000,793815
491179,800000,"[14, 12, 18]","['Fantasy', 'Adventure', 'Drama']",tt1730705,[87154],['Nollywood Film Factory'],6/10/11,0,84,The Mirror Boy,,1 hr 24 min,Adventure Drama Fantasy Mystery,The Mirror Boy (2011),tt1730705,,,"June 10, 2011 (United Kingdom)",0,54771,54771,,2011,800000,54771
113963,0,[99],['Documentary'],tt1732159,[],[],9/2/11,0,88,Self Made,,1 hr 28 min,Documentary,Self Made (2010),tt1732159,,,"September 2, 2011 (United Kingdom)",0,5137,5137,,2011,100000,5137
259123,6000,"[18, 53, 80]","['Drama', 'Thriller', 'Crime']",tt1732563,[],[],8/6/11,50000,96,Bad is Bad,,1 hr 36 min,Drama Thriller,Bad Is Bad (2011),tt1732563,,,,0,0,,,2011,100000,50000
119458,500000,"[53, 18]","['Thriller', 'Drama']",tt1734586,"[44632, 104548]","['Gravitas Ventures', 'Random Art Workshop']",8/10/12,15919,103,Supercapitalist,,1 hr 42 min,Thriller,Supercapitalist (2012),tt1734586,Truly Indie,8372,"August 10, 2012 (Domestic)",0,16000,16000,,2012,500000,16000
195786,0,[18],['Drama'],tt1735190,[],[],12/2/11,0,104,Ghett'a Life,,1 hr 44 min,Action Drama,Ghett'a Life (2011),tt1735190,,,"December 2, 2011 (United Kingdom)",0,3966,3966,,2011,100000,3966
46221,135000,"[27, 53, 9648]","['Horror', 'Thriller', 'Mystery']",tt1735485,"[23800, 23802, 23805]","['Distracted Media', ""Zapruder's Other Films"", 'DLSHS']",5/19/11,0,90,The Tunnel,,1 hr 34 min,Horror Mystery Thriller,The Tunnel (2011),tt1735485,Blackrock Films,507,"August 5, 2011 (Domestic)",135000,1532,1532,,2011,135000,1532
82689,0,[99],['Documentary'],tt1735495,[],[],12/14/11,0,110,Addiction Incorporated,PG,1 hr 40 min,Biography Documentary,Addiction Incorporated (2011),tt1735495,Variance Films,1629,"December 14, 2011 (Domestic)",0,40106,40106,,2011,100000,40106
88478,0,[35],['Comedy'],tt1735839,"[13674, 13675]","['Working Dog', 'Village Roadshow Entertainment']",2/9/12,0,114,Any Questions for Ben?,,1 hr 54 min,Comedy Romance,Any Questions for Ben? (2012),tt1735839,,,"February 9, 2012 (Australia)",0,1533130,1533130,,2012,100000,1533130
58595,170000000,"[12, 14, 18]","['Adventure', 'Fantasy', 'Drama']",tt1735898,"[33, 16314]","['Universal Pictures', 'Roth Films']",5/30/12,396600000,127,Snow White and the Huntsman,PG-13,2 hr 7 min,Action Adventure Drama Fantasy,Snow White and the Huntsman (2012),tt1735898,Universal Pictures,56217700,"May 30, 2012 (EMEA)",170000000,155332381,241260448,396592829,2012,170000000,155332381
84198,0,[99],['Documentary'],tt1736049,[],[],3/22/12,0,84,A Place at the Table,PG,1 hr 24 min,Documentary,A Place at the Table (2012),tt1736049,Magnolia Pictures,92257,"March 1, 2013 (Domestic)",0,231378,231378,,2012,100000,231378
81867,0,[35],['Comedy'],tt1736552,"[148228, 42591, 4253, 6533, 806, 12113, 11575]","['Akshay Kumar Productions', 'First Take Entertainment', 'Don Carmody Productions', 'Whizbang Films', 'Téléfilm Canada', 'CBC', 'Movie Central']",9/30/11,198033,101,Breakaway,PG-13,1 hr 41 min,Comedy Drama Sport,Breakaway (2011),tt1736552,,,"September 2, 2010 (South Korea)",0,198033,198033,,2011,100000,198033
80387,0,"[99, 10402, 10749]","['Documentary', 'Music', 'Romance']",tt1737122,[],[],1/20/12,0,87,Carol Channing: Larger Than Life,PG,1 hr 27 min,Biography Comedy Documentary Music,Carol Channing: Larger Than Life (2012),tt1737122,Entertainment One,5000,"January 20, 2012 (Domestic)",0,22740,22740,,2012,100000,22740
99268,0,"[18, 53, 9648, 10749]","['Drama', 'Thriller', 'Mystery', 'Romance']",tt1737256,"[3555, 44474, 63188]","['Chimney Sweden', 'Art Eternal Cinema', 'Bulgarian National Television']",5/16/11,0,95,The Island,,1 hr 35 min,Drama Romance,The Island (2011),tt1737256,,,"October 14, 2011 (Bulgaria)",0,73676,73676,,2011,100000,73676
151952,0,[18],['Drama'],tt1737259,"[7052, 8676]","['Left Fields Venture', 'uFilm']",12/31/11,0,104,Little Glory,,1 hr 44 min,Drama,Little Glory (2011),tt1737259,,,"September 12, 2012 (Belgium)",0,1073,1073,,2011,100000,1073
63578,0,"[35, 18]","['Comedy', 'Drama']",tt1740047,"[163, 3324]","['Revolution Films', 'BBC']",4/24/11,951179,107,The Trip,,1 hr 52 min,Comedy Drama,The Trip (2010),tt1740047,IFC Films,77904,"June 10, 2011 (Domestic)",0,2030962,1914255,3945217,2011,100000,2030962
75933,0,[99],['Documentary'],tt1740799,"[128353, 11237, 5975, 14909, 201]","['Ventura Film', 'ZDF/Arte', 'YLE', 'Impact Partners', 'ARTE']",10/28/11,0,82,My Reincarnation,,1 hr 30 min,Adventure Biography Documentary Family,My Reincarnation (2011),tt1740799,Long Shot Factory,6498,"October 28, 2011 (Domestic)",0,92822,3293,96115,2011,100000,92822
82932,0,[99],['Documentary'],tt1741225,[74659],['Flying Eye Productions'],2/11/11,0,76,I Am,,1 hr 18 min,Documentary,I Am (2010),tt1741225,Paladin,10092,"February 18, 2011 (Domestic)",0,1591034,1591034,,2011,100000,1591034
74740,0,[99],['Documentary'],tt1742078,[],[],4/28/11,0,95,Mrs Carey's Concert,,1 hr 35 min,Documentary Drama Family Music,Mrs. Carey's Concert (2011),tt1742078,,,"April 28, 2011 (Australia)",0,1310276,1310276,,2011,100000,1310276
84355,125000,[35],['Comedy'],tt1742336,[166505],['Ada Films'],9/11/11,3242802,90,Your Sister's Sister,R,1 hr 30 min,Comedy Drama Romance,Your Sister's Sister (2011),tt1742336,IFC Films,109221,"June 15, 2012 (Domestic)",0,1636190,1606612,3242802,2011,125000,1636190
70868,24000000,"[10749, 35]","['Romance', 'Comedy']",tt1742650,[308],['The Weinstein Company'],9/16/11,31410151,89,I Don't Know How She Does It,PG-13,1 hr 29 min,Comedy Romance,I Don't Know How She Does It (2011),tt1742650,The Weinstein Company,4402201,"September 15, 2011 (APAC, EMEA)",24000000,9662284,21747867,31410151,2011,24000000,9662284
58492,0,"[35, 99]","['Comedy', 'Documentary']",tt1743720,[15159],['Snoot Entertainment'],4/22/11,621951,87,The Greatest Movie Ever Sold,PG-13,1 hr 30 min,Comedy Documentary,The Greatest Movie Ever Sold (2011),tt1743720,Sony Pictures Classics,118294,"April 22, 2011 (Domestic)",1800000,638476,59773,698249,2011,1800000,638476
50497,0,"[53, 18, 27]","['Thriller', 'Drama', 'Horror']",tt1743993,[1490],['Kintop Pictures'],1/31/12,1181929,86,When the Lights Went Out,,1 hr 26 min,Horror,When the Lights Went Out (2012),tt1743993,,,"September 14, 2012 (United Kingdom)",0,1181929,1181929,,2012,100000,1181929
77881,0,"[99, 80]","['Documentary', 'Crime']",tt1746153,[8061],['Life Sentence Films'],7/1/11,58840,95,Crime After Crime,,1 hr 35 min,Biography Crime Documentary News,Crime After Crime (2011),tt1746153,Life Sentence Films/mTuckman Media,3215,"July 1, 2011 (Domestic)",0,60291,60291,,2011,100000,60291
103661,0,[35],['Comedy'],tt1746242,[],[],6/10/11,0,73,"Small, Beautifully Moving Parts",,1 hr 13 min,Comedy,"Small, Beautifully Moving Parts (2011)",tt1746242,Long Shot Factory,3087,"May 11, 2012 (Domestic)",0,8631,8631,,2011,100000,8631
92398,0,"[27, 53]","['Horror', 'Thriller']",tt1747967,"[49871, 49872]","['Cassadaga Film Production', 'Poiley Wood Entertainment']",10/22/11,0,108,Cassadaga,R,1 hr 52 min,Horror Thriller,Cassadaga (2011),tt1747967,Archstone Distribution,1678,"October 11, 2013 (Domestic)",0,2544,2544,,2011,100000,2544
74310,0,[99],['Documentary'],tt1748043,"[7266, 78814]","['Roast Beef Productions', 'Thought Engine Media Group']",10/4/11,0,88,Hell and Back Again,,1 hr 28 min,Action Documentary History War,Hell and Back Again (2011),tt1748043,Docurama Films,3413,"October 5, 2011 (Domestic)",0,40634,315,40949,2011,100000,40634
76112,0,[99],['Documentary'],tt1748062,"[3712, 8087, 5056]","['BBC Scotland', 'Creative Scotland', 'Head Gear Films']",11/30/11,0,0,Jig,,1 hr 39 min,Documentary Musical,Jig (2011),tt1748062,Screen Media Films,70432,"May 6, 2011 (United Kingdom)",0,183790,179530,363320,2011,100000,183790
83666,16000000,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']",tt1748122,"[10146, 258, 9350, 23449]","['Focus Features', 'Scott Rudin Productions', 'Indian Paintbrush', 'American Empirical Pictures']",5/16/12,68263166,94,Moonrise Kingdom,PG-13,1 hr 34 min,Comedy Drama Family Romance,Moonrise Kingdom (2012),tt1748122,Focus Features,522996,"May 16, 2012 (France)",16000000,45512466,22751556,68264022,2012,16000000,45512466
