ids,star_2010,star_2011,star_2012,star_2013,star_2014,star_2015,star_2016,star_2017,star_2018,star_2019,star_2020,star_2021,star_2022,star_2023
104150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5850,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5855,0,0,0,0,0,0,0,30,30,30,0,0,0,0
5859,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5860,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5892,0,0,0,0,0,0,0,0,0,76,76,76,0,0
202500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38666,0,0,0,0,0,0,0,0,0,0,0,0,22,22
202509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38683,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136987,0,0,0,0,0,0,0,0,0,0,0,55,55,55
5918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104228,0,0,0,0,0,0,0,0,95,95,95,90,90,90
104229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104231,0,0,0,0,0,0,0,0,0,0,32,32,32,0
137004,0,0,0,0,0,0,0,0,0,0,0,0,13,13
104245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71488,0,0,0,0,0,0,0,0,0,60,60,60,0,0
71489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6006,12,0,12,0,0,0,0,0,0,0,0,0,0,0
104311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71551,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104363,0,0,0,0,0,0,0,0,0,0,0,0,5,5
38831,0,194,194,194,94,94,94,76,152,152,76,0,0,89
38833,0,194,194,194,94,94,94,76,76,76,0,0,0,0
169906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169950,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169960,0,0,0,0,0,0,0,0,0,0,0,0,0,5
104428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125,91,0,245,252,343,189,278,187,274,184,184,259,221,221
169983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104448,0,0,0,0,39,39,39,0,0,0,0,0,0,0
6144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137223,0,0,0,0,0,0,0,0,0,0,38,38,38,0
6154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6181,0,0,0,0,0,0,0,0,0,0,0,0,75,75
6187,0,0,0,40,40,40,0,0,0,0,0,0,0,0
38956,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6196,0,0,0,0,0,0,0,0,0,69,69,69,62,62
71738,0,0,0,0,0,0,0,0,0,0,0,67,67,129
104519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6220,0,0,0,0,0,0,0,0,0,0,0,0,0,100
71767,0,0,0,0,0,0,0,0,0,0,5,5,5,0
6234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6254,0,0,0,0,49,49,49,33,33,33,0,0,0,0
39024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104576,0,0,0,0,0,0,0,0,0,0,60,60,60,0
6273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6274,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39046,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137357,0,0,0,0,0,0,0,0,0,0,0,0,78,78
104593,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137371,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6302,0,98,98,98,6,7,7,1,0,49,49,49,0,0
6301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6328,78,0,78,68,68,68,0,0,0,0,0,0,67,67
6329,0,0,0,0,0,0,0,0,0,0,0,0,67,67
6332,104,158,304,200,42,0,0,0,0,0,0,0,0,0
71870,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104638,0,0,0,0,0,0,0,0,0,0,0,13,14,14
104639,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104658,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6363,0,0,0,156,193,248,92,55,0,0,0,0,0,0
39134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137440,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6371,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104677,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104678,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6370,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137474,0,0,0,0,0,0,0,0,0,0,0,0,0,46
6403,0,18,18,18,0,0,0,0,0,0,0,0,0,0
6404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104709,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71960,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6427,0,0,0,0,43,43,43,0,0,0,0,0,0,0
6430,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6446,0,190,190,190,0,0,0,0,0,0,0,0,0,0
6448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6455,35,0,35,0,0,0,0,0,0,0,0,0,0,0
6458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104770,0,0,0,77,77,77,0,0,0,0,0,0,0,0
203077,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6480,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170335,0,0,0,0,0,0,0,0,0,0,0,0,0,83
104800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137573,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6505,0,0,0,0,0,0,0,0,0,0,0,0,5,5
6510,0,0,0,0,0,0,0,0,0,24,24,24,0,0
170350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72050,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137586,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72060,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104831,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104830,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72063,0,0,0,0,0,0,0,0,0,0,0,0,0,8
6531,0,0,0,0,0,12,12,12,0,0,0,0,0,0
6533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104852,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6550,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6570,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6573,0,0,0,0,0,0,0,0,12,12,84,72,72,0
72112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6586,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137670,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137671,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104907,0,0,0,0,0,0,0,0,78,78,78,0,0,0
6605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137685,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137693,0,0,0,0,0,0,0,0,0,0,12,12,12,0
6623,0,0,0,0,0,0,6,6,6,0,0,0,0,0
6626,0,0,0,5,5,5,0,65,107,107,76,80,93,141
170472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39407,0,0,0,0,0,0,0,0,0,15,15,15,0,0
6640,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39430,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6663,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6666,0,0,0,133,133,133,0,0,0,0,0,0,0,0
6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104972,0,0,0,0,0,0,0,0,0,0,53,53,53,0
104974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39443,0,0,0,0,74,74,74,0,0,0,0,0,0,0
6677,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6680,30,0,30,0,0,0,0,30,30,30,0,54,54,54
6685,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6687,0,0,0,0,67,67,67,0,0,0,0,0,0,0
72224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6691,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6693,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6694,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6704,94,102,354,357,255,97,191,283,377,269,177,177,189,288
6705,0,0,0,38,82,95,57,61,99,108,86,66,87,61
6707,0,0,0,0,34,34,34,0,0,0,0,0,0,0
6714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6733,0,74,74,93,19,19,0,0,0,0,0,0,0,0
6734,0,0,0,0,0,0,41,41,117,76,76,0,52,141
6735,20,176,346,352,212,195,221,323,261,239,101,89,59,59
6736,20,26,192,198,208,62,36,0,0,0,0,0,0,0
105040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39509,0,0,0,0,0,0,0,0,0,0,0,0,0,33
6742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72280,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6747,0,0,0,58,58,58,0,0,0,0,0,0,0,0
6748,0,0,0,0,0,0,0,0,0,0,95,95,95,0
39517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137821,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105052,0,0,0,0,0,0,0,38,38,38,96,192,192,96
6749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170640,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137874,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105116,0,0,0,0,0,0,0,0,45,45,45,0,0,0
6819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6820,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137902,0,0,0,5,5,5,0,0,0,0,0,0,0,0
6831,0,0,0,0,0,0,37,37,37,0,0,0,0,0
6833,0,0,0,0,0,0,0,0,0,0,36,36,36,0
6834,0,0,0,0,0,0,0,0,0,0,40,40,40,0
137910,0,0,0,0,0,0,0,0,0,0,10,10,10,0
6842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6869,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6877,0,0,122,142,204,82,62,35,35,35,0,0,0,0
6878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6880,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137956,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6896,14,0,136,142,280,158,138,35,35,35,0,0,0,0
6899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6901,0,0,0,0,3,3,3,0,0,0,0,0,0,0
72441,0,0,0,0,0,19,165,257,252,106,14,38,38,38
105209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6930,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39720,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105260,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72503,16,0,16,0,0,0,0,0,0,0,0,0,0,0
6984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6994,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7036,0,0,0,0,0,0,0,0,0,0,0,0,0,68
7038,0,0,0,0,0,0,6,6,6,0,0,0,0,0
72578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7046,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7058,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39829,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7076,0,158,200,346,346,380,427,494,458,402,257,217,80,0
72614,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105382,0,0,0,0,0,0,0,0,0,0,0,0,78,78
7080,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39865,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39866,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105426,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7127,0,0,0,0,20,20,20,0,0,0,0,0,0,0
138201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39908,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72678,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72690,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72695,0,0,0,0,0,0,37,37,37,0,0,0,0,0
