id,name,known_for_dept,popularity
1758149,Simone White,Acting,0.6
931945,Nick Krause,Acting,4.147
1344600,Jo Ann Farabee,Acting,0.6
1762782,Karen Wacker,Production,0.6
1792149,Tim Mateer,Acting,0.6
61984,Benjamin Bryan,Acting,0.6
2055282,Chloe Chung,Acting,0.6
2055283,Herman Whitney,Acting,0.6
3421133,Ayla Judson,Acting,0.84
229345,Heidi Brook Myers,Sound,0.6
53332,Frank Passingham,Camera,1.4
80537,Dave Borthwick,Directing,1.004
80538,Jean Duval,Directing,0.714
92013,Edward Burtynsky,Production,0.625
92012,Jennifer Baichwal,Directing,1.4
92121,William Joseph Elk III,Acting,0.6
92845,Joshua Desroches,Acting,0.858
9312,Greg Travis,Acting,2.128
169576,Johanna Black,Acting,3.23
989675,Cristin Michele,Acting,1.557
200487,Adam Chambers,Acting,1.426
156920,Ken Ward,Acting,0.98
1087006,Alynia Phillips,Acting,0.6
1087007,Max E. Williams,Acting,2.083
156154,Robert DiTillio,Acting,0.607
1087008,Alan Gorg,Directing,0.6
126152,Jason Brandt,Sound,0.84
92844,Jeff Broadstreet,Directing,1.159
16660,Sage Stallone,Acting,4.56
588323,Julio Perillán,Acting,1.974
1061514,Álex O'Dogherty,Acting,0.84
2074337,Paloma Terriente,Acting,0.6
2074338,Roman Shamko,Acting,0.6
2074340,Borja Romaniv,Acting,0.6
22463,María Lidón,Directing,0.6
95926,Bob Proctor,Acting,0.74
95927,Joe Vitale,Acting,0.742
95928,John Assaraf,Acting,0.885
95929,Loral Langemeier,Acting,0.6
95930,Marie Diamond,Acting,0.746
225830,Michael Bernard Beckwith,Acting,0.6
225861,Neale Donald Walsch,Acting,0.6
225829,Jack Canfield,Acting,1.851
4148807,James Arthur Ray,Acting,0.601
1223000,Bob Boyle,Creator,1.594
2809875,Mike Dooley,Camera,0.98
2519747,Lisa Nichols,Acting,0.6
157724,Bill Harris,Writing,0.6
128544,John Hagelin,Acting,0.847
3441700,John Demartini,Acting,0.6
135929,Fred Alan Wolf,Acting,1.153
3000603,Denis Waitley,Acting,0.6
2519751,Marci Shimoff,Acting,0.6
1823955,Ben Johnson,Acting,0.6
1833579,David Schirmer,Acting,0.6
35155,John Gray,Directing,0.91
4187790,Lee Brower,Acting,0.6
2679657,Cathy Goodman,Production,0.6
4187794,Morris E. Goodman,Acting,0.6
4187796,Hale Dwoskin,Acting,0.6
1223746,Peter Byrne,Acting,4.869
4187798,Antonio K.,Acting,0.6
4187799,Davoodi,Acting,0.6
75185,Peter Davenport,Acting,0.706
3391842,John Sadler,Acting,0.6
95933,Marc Goldenfein,Production,0.6
1545667,Peter Lucas,Acting,1.026
133992,Jason Shepherd,Camera,1.236
4187859,Napoleon Garcia,Acting,0.6
2806211,Jesse Edwards,Directing,0.6
75255,Francis McMahon,Acting,0.6
3643053,Justin Kennedy,Acting,0.6
2514431,Natalie Walker,Acting,0.705
2247513,Nadja Kostich,Acting,1.4
1531178,David Cormick,Acting,0.6
2386492,Leni Mex,Acting,0.98
2368927,Ron Kamien,Acting,0.6
3884745,Michael Morley,Acting,0.6
3544908,Michael Norman,Acting,0.6
4187860,Kerry Secombe,Acting,0.6
2875801,Peter Stefanou,Acting,0.6
4187861,Robina Rogan,Acting,0.6
3907382,John Jenkins,Acting,0.6
96404,Andrew Smith,Writing,1.662
4187862,Greg Costaras,Acting,0.6
4187864,Jing Smith,Acting,0.6
4187865,David Miller Randle,Acting,0.6
2763484,Gary Pollard,Acting,0.6
4187867,Beate Tierney,Acting,0.6
3041818,Kirk Westwood,Acting,0.6
4187869,Anita Marelic,Acting,0.6
2415711,Patrick Daniels,Acting,0.6
4187870,Jarrad Daniels,Acting,0.6
2019144,John Gearon,Writing,0.6
4187872,Gabriel Hanvey,Acting,0.6
4187873,Jurgen Loos,Acting,0.98
4187874,Ivan Zubcic,Acting,0.6
4187876,Lisa Fineberg,Acting,0.6
1277357,Dan Purdey,Acting,0.6
2536355,Anthony Baron,Acting,0.6
4187878,Sophie Angelle,Acting,0.6
1440462,James A. Taylor,Art,0.6
4187879,Clint Heyler,Acting,0.6
3053248,Harry Takker,Acting,0.6
4187880,Imelda Wootton,Acting,0.6
4187882,Daffney Russell,Acting,0.6
4187883,Andrew Mildenhall,Acting,0.6
4187884,Alan Stone,Acting,0.6
4187886,Ashleigh Millo,Acting,0.6
3048720,Lyn Semmler,Acting,0.6
4187888,Amy Franz,Acting,0.6
4187890,Zanthea Zanas,Acting,0.6
4187891,Belinda Osborne,Acting,0.6
4187892,Jody McLeod,Acting,0.6
4187893,Archie Ilias,Acting,0.6
89333,Mark Robinson,Acting,0.6
2022516,Tim Smith,Directing,0.6
1729232,Steve Moore,Acting,0.6
2913638,Andrew Gilmour,Acting,0.6
4187894,Laura Cvetkovski,Acting,0.6
4187895,Bianca Costible,Acting,0.6
4187896,Sally Klopper,Acting,0.6
4187897,Panos Evripdou,Acting,0.6
21283,Lee Richardson,Acting,1.426
4187899,Anthony Mandarano,Acting,0.6
2830700,Patrick Constantinou,Acting,0.728
1219276,Chris Wallace,Acting,5.035
1230304,Paul Dawber,Acting,0.758
4187901,Mick Alldis,Acting,0.6
1957535,Kate Elizabeth Jean,Acting,0.6
4187903,Chris Gaffney,Acting,0.6
3573036,Montana,Acting,0.6
4187907,Poncho,Acting,0.98
554001,Johann Benét,Acting,1.052
74665,Rhonda Byrne,Production,2.039
1530774,Jimmy Taylor,Acting,0.98
4187909,Michael Valamios,Acting,0.6
2552248,Tom Booth,Acting,0.6
440124,Drew Heriot,Directing,1.011
230295,Patrick White,Acting,0.6
230296,Max Paradise,Acting,0.6
88750,Tom Gilroy,Acting,1.4
3367766,Ruth Elliott,Acting,0.6
230300,Cam Archer,Directing,0.6
85353,Judi Farr,Acting,1.388
152486,Felicity Price,Acting,2.405
2272432,Hannah Garbo,Acting,0.6
2272434,Bridgette Kirk,Acting,0.6
1296763,Laura Penneycard,Acting,0.98
1296764,Geoff Shaw,Acting,0.6
3158621,Colin Bower,Acting,0.6
3158622,Robert Pheby,Acting,0.6
1933159,Jeremy Hill,Acting,0.6
2024687,David Farrington,Acting,0.98
3158623,Dominic Fowler,Acting,0.6
3158624,Nicole Freeman-Wright,Acting,0.6
1294859,Steven M. Smith,Directing,2.276
120889,Dayo Ade,Acting,7.659
1542805,Felix Pire,Acting,1.446
1232399,Doug Ballard,Acting,1.207
1667623,Brendan Walsh,Acting,0.679
45404,Elise Muller,Acting,2.176
1039544,Nnegest Likké,Directing,0.6
1211964,Jennifer Aquino,Acting,0.804
20495,Jeff Fahey,Acting,10.927
1074639,Gina Hiraizumi,Acting,3.223
2431423,Emily Liu,Acting,0.6
1216002,Ken Narasaki,Acting,0.6
240928,Lane Nishikawa,Acting,1.039
180052,Greg Watanabe,Acting,1.176
1231209,Guy Ecker,Acting,4.539
240931,Sara Shields,Acting,0.6
240932,Casey Koiwai,Acting,0.98
240933,Jordan Nakahara,Acting,0.6
167301,Ken Narasaki,Acting,1.306
1234016,Kipp Shiotani,Acting,1.638
2536376,Ru Kumagai,Acting,2.303
96744,Victoria Profeta,Acting,3.119
1644894,Alfred Nittoli,Acting,1.894
991853,David Rodriguez,Directing,0.628
1109530,Julia Cunningham,Acting,1.072
1109531,Cody Sanders,Acting,0.6
18706,Meredith Salenger,Acting,14.232
2747511,Connor Chavarria,Acting,0.659
2747513,Jeni Lamm Bewer,Acting,0.627
2747516,Ed Haggard,Acting,0.6
2747517,Jayne Morgan,Acting,0.6
2747519,Greg Welsch,Acting,0.6
107410,Andrew Ruse,Directing,1.85
1990640,Kubbi,Acting,0.6
128208,Jeffrey Buckner Ford,Acting,6.465
2747521,Sam Sharp,Acting,0.6
2747522,Mary Jennifer Littleton,Acting,0.6
1181263,Kevin Wayne,Acting,6.51
2747523,Haidyn Rankin,Acting,0.6
145039,Bruce McKinnon,Acting,1.09
62832,Michael Ormsby,Acting,1.426
2747524,Melissa Ritz,Acting,0.6
2177733,Fisher Neal,Acting,0.702
2748575,Chase Condrone,Acting,0.6
2748576,Wes Murphy,Acting,1.4
99003,Lee Vervoort,Acting,0.6
5586,Yeardley Smith,Acting,6.221
6009,Pamela Hayden,Acting,2.034
6036,Marcia Wallace,Acting,5.348
95866,Billie Joe Armstrong,Acting,4.809
95867,Mike Dirnt,Acting,2.506
95868,Tre Cool,Acting,3.148
6035,Russi Taylor,Acting,4.468
156910,Karl Wiedergott,Acting,1.791
6007,Maggie Roswell,Acting,3.217
1430,Keith Richards,Acting,4.558
1224149,David Meunier,Acting,8.843
1710739,Huynh Quang,Acting,1.4
109221,Ned Wertimer,Acting,3.133
60573,Angel Oquendo,Acting,1.249
1231304,Luis Chávez,Acting,1.65
1219224,Jon Wellner,Acting,1.408
1967476,Mesan Richardson,Acting,0.6
44173,Michael Miranda,Acting,0.624
2632830,Bernie Yuman,Acting,0.6
1212249,Tim Conlon,Acting,2.371
1569174,Moira Squier,Acting,2.295
1629541,Steve Hai,Crew,0.6
2632832,Michi Yamato,Acting,0.6
2632834,Bayanbat Davaadalai,Acting,0.6
2632835,Byambajav Ulambayar,Acting,0.6
2632837,Musashimaru,Acting,0.6
2632838,Tarô Akebono,Acting,0.6
2632839,Doug Purcell,Acting,0.6
2632869,Ashlee Vingle,Acting,1.4
2632870,Andrea Tiede,Acting,0.6
98810,Austin Priester,Acting,3.261
2008520,Matt Duggan,Writing,0.6
2076036,Adam Kaiz,Acting,0.732
1348611,Kasey Mahaffy,Acting,1.4
1806575,Paull Walia,Acting,1.253
1281299,Mike Meldman,Acting,1.166
1822246,Diana Donaldson,Production,0.6
2632882,Shae Wilson,Acting,0.611
843374,Kari Hawker-Diaz,Acting,6.282
1115997,Nancy Stelle,Acting,1.093
1017327,Paul X. Campanella,Acting,0.6
1648194,Nicole Chauvet,Acting,1.648
4007500,Jaden Christopher,Acting,0.6
221942,Natalie Cohen,Acting,3.168
100379,Gregor Collins,Acting,0.6
2820840,Rachel Ann Courtney,Acting,0.6
2713086,Jeffrey Crisp,Acting,0.6
3155547,Mark Casimir Dyniewicz Jr.,Acting,1.067
2325907,Jason Anthony Fisher,Acting,0.6
1103534,Gillian Foreman,Acting,0.6
109425,Leslie Garza,Acting,2.509
1589489,James Markham Hall Jr.,Acting,2.951
1017323,Lanette Fugit Hannah,Acting,1.515
3712029,Ty Izquierdo,Acting,0.6
2411132,Shane Warren Jones,Acting,0.6
1781333,Christopher Jude,Acting,0.6
4191572,Dan Kalbfleisch,Acting,0.6
1768808,Matt Kohler,Acting,0.6
2802032,Sean R. Lake,Acting,0.98
1883617,Jonathan Lane,Acting,0.6
3405117,Lauchlin MacDonald,Acting,0.6
2157808,Tucker Maloney,Production,0.6
2411549,Eddie Mariano,Production,0.6
162628,John C. McDonnell,Acting,0.899
1830540,Jenny Morgan,Acting,0.6
2675695,Cristina Nardozzi,Acting,0.6
1392148,Robert Neilson,Crew,0.6
3712035,Dalila Orozco,Acting,0.6
1465273,Sarah Ospina,Acting,0.797
229277,Evelina Pereira,Acting,0.6
236301,Maury Rogow,Acting,0.6
2231017,Ankit Shah,Directing,0.6
1241158,Lina So,Acting,2.234
1629163,Johnny Soto,Writing,0.6
3580322,Rose Day Stuart,Acting,0.6
3458266,Joseph Sun,Acting,0.832
1499911,Tyler Tuione,Acting,2.06
1738883,Mike Zent,Acting,0.6
56389,Steven Pasquale,Acting,2.906
25869,Reiko Aylesworth,Acting,8.466
73454,Kristen Hager,Acting,7.482
131006,Sam Trammell,Acting,7.414
210348,Matt Ward,Acting,2.093
152820,Chris William Martin,Acting,5.16
1655612,James Chutter,Acting,0.6
2574469,Phil Buhler,Acting,0.6
2231755,Kevin Haaland,Acting,0.721
83852,Liam James,Acting,10.647
183016,Dalias Blake,Acting,2.218
1196455,Rainbow Sun Francks,Acting,3.695
2231788,Val Cole,Acting,1.274
144561,Curtis Caravaggio,Acting,4.507
102751,John Wardlow,Crew,3.57
2574492,Ian Feuer,Acting,1.008
93034,Bobby 'Slim' Jones,Acting,0.691
1655703,Glen Brkich,Acting,0.6
1655701,Jay-Lyn Green,Acting,0.6
1331006,Lili Wexu,Acting,1.136
2574493,Karen van Blankenstein,Acting,0.6
3017210,Michal Suchánek,Acting,1.4
6037,Colin Strause,Visual Effects,1.772
6038,Greg Strause,Visual Effects,0.624
1451076,Rogelio T. Ramos,Acting,2.832
3371780,Menachem Mendel Boymelgreen,Acting,0.6
3371782,Nasir Stewart,Acting,0.6
3371784,Austin Hendrickson,Acting,0.6
3371786,Taylor Hemhauser,Acting,0.6
1781288,Kathryn Bryding,Acting,0.6
1781297,Michael Alexander,Acting,0.6
1435965,April Parker-Jones,Acting,4.004
175606,Carolyn Neff,Acting,0.95
173163,Sonya Maddox,Acting,1.578
1781299,Derrick 'Phoenix' Thomas,Acting,0.6
1781300,Jessi Collins,Acting,0.6
1781301,Michael McLaughlin,Acting,0.648
1781302,Anne Gartlan,Acting,0.98
92486,Keith Woulard,Crew,4.114
1781303,Jim Coope,Acting,0.652
98396,Dean Edwards,Acting,1.084
558055,Margaret Laney,Acting,3.522
1781304,Aimee Miles,Acting,1.38
1781307,Tanya Bond,Acting,0.714
1446431,Emma Raimi,Acting,0.9
1893763,Lorne Raimi,Acting,1.106
1893762,Henry Raimi,Acting,0.6
3371814,Alan Cohn,Acting,0.6
3371817,Daniel Cummings,Acting,0.6
2013559,Ron King,Directing,0.768
3371816,Carol Chaikin,Acting,0.6
3371818,Vance Hammond,Acting,0.6
1446719,Tony Besson,Acting,0.784
454223,Michael Ciesla,Acting,0.6
232042,Irina Costa,Acting,0.738
1496942,John Crann,Acting,0.6
1209717,Crystal Marie Denha,Acting,0.6
1781325,Amy V. Dewhurst,Acting,0.652
1781326,Keith Fausnaught,Acting,0.6
1636759,Logan Fry,Acting,1.716
1781329,Tony Galtieri,Acting,0.6
1639432,Brian Hopson,Acting,0.98
1316667,Andrew James Jones,Acting,0.6
105632,Natalie Jones,Acting,1.215
570374,Pierangeli Llinas,Acting,0.98
1246221,Bernadette Lords,Acting,1.509
163930,Martha Millan,Acting,1.969
1781348,Michele-Nanette Miller,Acting,0.6
1178562,Jen Oda,Acting,2.105
1344665,Anjelia Pelay,Acting,0.6
118389,Nick Poltoranin,Acting,0.6
1781350,Vanessa Reseland,Acting,1.176
1781351,La Rivers,Acting,0.6
60127,Bria Roberts,Acting,1.4
106147,Brenna Roth,Acting,0.715
1691382,Shade Rupe,Acting,0.786
1781354,Daniel Shafer,Acting,0.6
1781356,Kristin Somo,Acting,0.6
1340943,Jennifer Sparks,Acting,2.597
211964,Christopher Stadulis,Acting,2.162
1454306,Aija Terauda,Acting,1.203
1781362,Evelyn Vaccaro,Acting,1.052
1781365,Nick Vlassopoulos,Acting,0.6
2142585,Emily Eckes,Acting,0.652
3537074,Samantha Ressler,Acting,0.648
50020,Scott Patterson,Acting,4.597
51037,Athena Karkanis,Acting,21.293
51039,Marty Adams,Acting,2.506
51040,Sarain Boylan,Acting,4.057
51041,Billy Otis,Acting,3.641
106644,James Van Patten,Acting,2.636
240127,Eric Gores,Production,1.117
2358879,Alison Luther,Acting,0.6
2821661,David Webster,Acting,0.6
2358881,Sandra Manson,Acting,0.6
1332938,Tracey Ferencz,Acting,1.67
2358893,Christopher Morris,Acting,0.6
140367,Evanna Lynch,Acting,12.139
1093972,Jason Boyd,Acting,0.652
1093973,Richard Macklin,Acting,0.6
72309,Kathryn Hunter,Acting,2.812
221857,Miles Jupp,Acting,4.608
1093975,Jamie Wolpert,Acting,0.629
209458,Daisy Haggard,Acting,4.565
189689,Ryan Nelson,Acting,0.922
1093976,Apple Brook,Acting,1.453
144867,Jim McManus,Acting,1.635
1093977,Nick Shirm,Acting,1.4
234921,Arben Bajraktaraj,Acting,5.738
1796478,Alec Hopkins,Acting,1.4
568390,Robbie Jarvis,Acting,3.063
1796479,James Walters,Acting,1.22
1796480,Charles Hughes,Acting,1.694
1796481,James Utechin,Acting,1.4
1173241,Jason Piper,Acting,0.649
30085,Michael Wildman,Acting,2.784
1229241,Richard Cubison,Acting,0.774
1796484,Tav MacDougall,Acting,0.608
1796485,Richard Trinder,Acting,0.748
2238736,Nathan Clarke,Acting,0.65
10968,David Heyman,Production,3.746
1631516,Cliff Lanning,Production,2.262
1054379,Christopher Rithin,Acting,1.475
1796482,Lauren Shotton,Acting,1.222
1796489,Lisa Wood,Acting,0.6
11343,David Yates,Directing,2.68
89042,Susanne Blakeslee,Acting,3.559
1454441,Jasper Johannes Andrews,Acting,0.897
1784317,Zachary James Bernard,Acting,0.6
118489,Walt Dohrn,Acting,5.362
76745,Dante James Hauser,Acting,0.984
1784320,Jordan Alexander Hauser,Acting,0.6
16789,Aaran Thomas,Acting,2.068
206721,Ivan Marevich,Acting,1.4
16791,Helena-Lia Tachovská,Acting,0.6
88392,Robbie Kay,Acting,4.742
1425059,Zdeněk Dvořáček,Acting,1.276
1856347,Michelle Wade,Acting,0.98
185296,Charles Maquignon,Acting,0.972
78333,Elsa Mollien,Acting,7.155
2714334,Linda Svobodová,Acting,0.6
2714335,Vanesa Novakova,Acting,0.6
137326,Veronika Bellová,Acting,2.126
1438887,Petra Lustigová,Acting,2.409
16839,Matt Long,Acting,5.408
16840,Raquel Alessi,Acting,4.972
1297400,Tony Ghosthawk,Acting,1.092
211670,Hugh Sexton,Acting,2.832
474842,Marcus Jones,Acting,0.6
217046,Eddie Baroo,Acting,5.21
91400,Jessica Napier,Acting,3.244
1704332,Daniel Frederiksen,Acting,2.074
3217349,Matt Norman,Acting,0.6
1353640,Peter Barry,Acting,0.751
82435,Duncan Young,Acting,0.869
78570,Ryan Johnson,Acting,1.4
3317175,Gibson Nolte,Acting,0.833
25146,Colin Ferguson,Acting,8.596
89819,Zachary Gordon,Acting,13.8
1216169,Sophina Brown,Acting,3.209
3819305,Emily Maisano,Acting,0.6
166684,Gerald Downey,Acting,1.901
54478,Kate Butler,Acting,2.711
54481,Emma Fenton,Acting,1.22
54480,Grace Brannigan,Acting,0.997
54482,Lauren Clinton,Acting,1.4
54483,Isabelle Rose Kircher,Acting,0.6
54484,Patricia Aldersley,Acting,0.6
54486,Carly Owen,Acting,0.621
54492,James Gaylyn,Acting,4.29
54493,Jen Wolfe,Acting,0.6
54494,Ian Harcourt,Acting,0.856
1240893,Elliot Lawless,Acting,0.63
1239985,Cameron Wakefield,Acting,2.295
1240242,Zoe Cramond,Acting,2.038
3522797,Devon Wood,Acting,0.6
36697,Gábor Csupó,Production,1.904
16373,Maxim Baldry,Acting,8.924
4286,Emma de Caunes,Acting,9.613
24421,Jean Rochefort,Acting,2.349
204675,Michel Winogradoff,Acting,2.198
2058135,Adrien Rodrigue,Acting,0.6
2058136,Bams Betga-Tchouni,Acting,0.6
64012,Julie Fournier,Acting,1.4
54292,Julie Ferrier,Acting,5.789
2619178,Lily Atkinson,Acting,0.84
1251835,Preston Nyman,Acting,1.4
2081336,Sharlit Deyzac,Acting,0.6
2932563,Francois Touch,Acting,0.6
82926,Arsène Mosca,Acting,1.4
16374,Stéphane Debac,Acting,2.645
157826,Philippe Spall,Acting,4.463
2932565,Pascal Jounier,Acting,0.6
2932566,Emmanuelle Cosso,Acting,0.6
328624,Francis Coffinet,Acting,1.988
54280,Catherine Hosmalin,Acting,2.208
549303,Zazie Delem,Acting,0.6
2932571,Anthony Morabito,Acting,0.6
2086009,Adilson Monteiro,Acting,0.6
2932572,Michel Estrade,Acting,0.6
2932573,Stefane Mellino,Acting,0.6
2932574,Francois Chanut,Acting,0.6
2932575,Fabien Arnaud,Acting,0.6
2932576,Evelyne Guyon,Acting,0.6
2932578,Francois Roche,Acting,0.6
2932579,Louis Gomis,Acting,0.6
2416,Urbain Cancelier,Acting,2.286
1125199,Dimitri Radochevitch,Acting,0.603
2932580,Luc-Antoine Salmont,Acting,0.6
931398,Nicolas Bridet,Acting,2.695
114952,Nathalie Levy-Lang,Acting,2.001
46280,Antoine de Caunes,Acting,1.693
210199,Julien Cottereau,Acting,0.612
146487,Éric Naggar,Acting,0.775
584987,Anthony Paliotti,Acting,1.128
100743,Nader Boussandel,Acting,1.252
2932587,Bak,Acting,0.6
2932589,Bachir Allouane,Acting,0.6
1440871,Christopher Sciueref,Acting,2.012
1087641,James Kavaz,Acting,1.4
155988,Daniel Hansen,Acting,1.515
124665,Wesley Singerman,Acting,1.898
15112,Tom Selleck,Acting,28.696
1077827,John H. H. Ford,Acting,0.6
227439,Don Hall,Directing,1.986
963233,Tracey Miller-Zarneke,Acting,0.84
121830,Nathan Greno,Acting,1.309
963235,Aurian Redson,Writing,1.438
1077830,Joseph Mateo,Writing,0.959
204308,Cameron Covell,Directing,0.756
1115033,Makenna Cowgill,Acting,0.648
1217582,Mick Hazen,Acting,0.692
1447597,Shannon O'Connor,Art,0.6
1296646,Lynwood Robinson,Acting,0.732
946462,Grace Rolek,Acting,2.715
60740,Krista Swan,Acting,0.751
1646096,Chuck Riley,Acting,0.627
17288,Michael Fassbender,Acting,21.103
17292,Tom Wisdom,Acting,7.152
17293,Giovani Cimmino,Acting,1.4
96594,Alex Ivanovici,Acting,1.105
1089919,Kelly Craig,Acting,5.059
963118,Eli Snyder,Acting,6.544
17294,Tyler Neitzel,Acting,2.099
181248,Marie-Julie Rivest,Acting,1.684
1089921,Sebastian St. Germain,Acting,0.6
47934,Dylan Smith,Acting,1.259
125686,Maurizio Terrazzano,Acting,2.598
1089928,Robert Paradis,Acting,0.6
1089929,Alexandra Beaton,Acting,2.41
1089930,Frédéric Smith,Acting,0.6
1330745,Loucas Minchillo,Acting,0.6
1330746,Nicholas Minchillo,Acting,0.6
119708,David Francis,Acting,0.881
90467,Andrew Shaver,Acting,2.591
131338,Kent McQuaid,Acting,0.812
1330749,Jere Gillis,Crew,0.6
181247,Tyrone Benskin,Acting,3.15
112692,Robert Maillet,Acting,7.756
1330752,Dave Lapommeray,Acting,1.171
1330753,Vervi Mauricio,Acting,0.849
1203045,Veronique-Natale Szalankiewicz,Acting,0.878
1177458,Maéva Nadon,Acting,0.696
1330757,David Thibodeau,Acting,0.6
1330758,Stewart Myiow,Acting,0.6
1330759,Andreanne Ross,Acting,0.6
1330760,Sara Giacalone,Acting,0.728
1330762,Ariadne Bourbonnière,Acting,0.656
1330764,Isabelle Fournel,Acting,0.728
1330766,Sandrine Merette-Attiow,Acting,0.6
2603206,Elisabeth Etienne,Acting,0.6
190088,Danielle Hubbard,Acting,0.6
1330768,Ruan Vibegaard,Acting,1.532
1330769,Geneviève Guilbault,Acting,0.608
84586,Amélie Sorel,Acting,0.972
1330771,Caroline Aspirot,Acting,0.6
1330772,Gina Gagnon,Acting,0.6
1330773,Tania Trudel,Acting,0.6
1297965,Stéphanie Aubry,Acting,1.06
119250,Mercedes Leggett,Acting,2.832
1330774,Stephania Gambaroff,Acting,0.6
1330775,Chanelle Lamothe,Acting,0.6
1330776,Sabrina-Jasmine Guilbault,Acting,0.609
1330777,Manny Cortez Tuazon,Acting,2.586
4138285,Cindy,Acting,0.6
1330778,Atif Y. Siddiqi,Acting,0.696
1330779,Camille Rizkallah,Acting,1.38
1330780,Trudi Hanley,Acting,0.6
1330781,Neon Cobran,Acting,0.6
24618,Paloma Baeza,Acting,2.399
1414389,Archie Macdonald,Acting,0.6
2002163,Sylvie Macdonald,Acting,0.6
19505,Mitchell Whitfield,Acting,6.43
19507,Mikey Kelley,Acting,1.551
1356270,Paula Mattioli,Acting,0.6
1190522,Greg Baldwin,Acting,2.864
190352,Kim Mai Guest,Acting,1.21
100231,Paul Michael Robinson,Acting,5.562
19499,Kevin Munroe,Directing,0.766
1529983,Ray G. Thunderchild,Acting,2.755
87126,Michelle Thrush,Acting,4.983
962887,Kevin Loring,Acting,1.4
117429,Wayne Charles Baker,Acting,2.971
1049441,Burkely Duffield,Acting,3.161
117428,Duane Howard,Acting,6.451
1529984,Brandon Oakes,Acting,2.031
1103483,Stefany Mathias,Acting,4.904
1235682,Ken Jones,Acting,2.332
17607,Mackintosh Muggleton,Acting,1.414
17605,Idris Elba,Acting,32.002
170257,Garfield Morgan,Acting,1.294
130414,Emily Beecham,Acting,17.457
1102065,Meghan Popiel,Acting,0.98
165359,Stewart Alexander,Acting,1.4
1128854,Philip Bulcock,Acting,0.913
1148103,Chris Ryman,Acting,1.219
170230,Tristan Tait,Acting,3.487
122344,William Meredith,Acting,1.4
235277,Thomas Garvey,Acting,0.724
1207197,Tom Bodell,Acting,0.6
1052209,Andrew Byron,Acting,1.84
933049,Sarah Finigan,Acting,1.385
1207199,Maeve Malley-Ryan,Acting,0.6
210908,Ed Coleman,Acting,0.91
82414,Karen Meagher,Acting,1.497
990064,Amanda Lawrence,Acting,3.458
1207200,Drew Rhys-Williams,Acting,0.6
584994,Raymond Waring,Acting,1.71
513945,Kish Sharma,Acting,0.6
210950,Jane Thorne,Acting,1.402
148124,Matt Reeves,Acting,0.889
1207202,Gareth Clarke,Acting,0.98
1207206,Debbie Kurup,Acting,2.54
115500,Selina Lo,Acting,6.056
65952,Jude Poyer,Acting,2.325
1577436,Katie Borland,Acting,0.6
1577443,Pip Henderson,Acting,1.38
1577439,Jason Curle,Acting,1.213
2086961,Simon Delaney,Acting,0.702
17597,Juan Carlos Fresnadillo,Directing,1.795
141432,Allen Maldonado,Acting,2.709
1224012,Kurt David Anderson,Acting,0.954
1204086,Ethan Flower,Acting,0.928
159468,Nick Jaine,Acting,2.073
1611142,Joe Gerety,Acting,2.695
76033,Edward James Gage,Acting,2.038
3270895,David Walrod,Acting,0.6
1332493,Edoardo Costa,Acting,1.61
3270896,John Reha,Acting,1.018
3270897,Vito Pietanza,Acting,0.6
3270898,Dennis Depew,Acting,0.98
3270899,Howard Tyrone Ferguson,Acting,0.6
1180860,John Lacy,Acting,1.544
207146,Diana Gettinger,Acting,1.623
